Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website ,Industries,Founded Year
eFeed,2024-05-14,100000.0,Seed,https://www.linkedin.com/company/efeedonline/,efeed.in,Agriculture,
AquaExchange,2024-01-19,6000000.0,Series A,https://www.linkedin.com/company/aqua-exchange-agritech-pvt-ltd/,aquaexchange.com/,Agriculture,
KiVi,2024-10-14,5000000.0,Seed,https://www.linkedin.com/company/kivi-agrosperity/,agrosperity.com/,Agriculture,
Bharat Krushi Seva,2023-04-19,2000000.0,Grant,https://www.linkedin.com/company/bharat-krushi-seva,www.bharatkrushiseva.com,Agriculture,
Urvann,2023-06-15,5000000.0,Seed,https://www.linkedin.com/company/urvann/,www.urvann.com/,Agriculture,
Faarms,2024-01-01,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/faarms/,www.faarms.com,Agriculture,
Onato,2021-10-19,2200000.0,Seed,https://www.linkedin.com/company/onato/,onato.in/,Agriculture,
GROWiT,2023-07-12,5000000.0,Seed,https://www.linkedin.com/company/growit-india,www.thegrowit.com/,Agriculture,
Bankai Agrifood,2023-04-09,5000000.0,Series A,,www.bankaiagrifood.com,Agriculture,
MeraPashu360,2022-04-01,5500000.0,Venture - Series Unknown,https://www.linkedin.com/company/merapashu360/,merapashu360.com,Agriculture,
Inor Fresh,2022-07-10,2000000.0,Debt Financing,https://www.linkedin.com/company/76652108/,inorfresh.com,Agriculture,
Luvin,2022-10-25,24000000.0,Angel,https://www.linkedin.com/company/luvin-india,luvin.in,Agriculture,
Bull Agritech,2024-03-20,100000.0,Pre-Seed,https://www.linkedin.com/company/bull-agritech/?originalSubdomain=in,www.bullagritech.in/,Agriculture,
Hectar Global,2023-07-12,2100000.0,Seed,,www.hectar.in/,Agriculture,
Sorted,2023-03-22,5000000.0,Seed,https://www.linkedin.com/company/livsorted/about/,,Agriculture,
Kilofarms,2022-03-23,1400000000.0,Series A,https://www.linkedin.com/company/kilofarms/,kilofarms.com/,Agriculture,
Verdant Impact,2023-11-06,1000000.0,Grant,https://www.linkedin.com/company/verdantimpact/,verdantimpact.com/,Agriculture,
TABPS Pets,2022-03-02,40000000.0,Seed,https://www.linkedin.com/company/tabps-pets-pvt-ltd,,Agriculture,
Fuselage Innovations,2023-11-04,3000000.0,Seed,https://www.linkedin.com/company/fuselageinnovations/,fuselage.co.in/,Agriculture,
Pepper Farms,2022-10-18,5000000.0,Seed,https://www.linkedin.com/company/pepper-farms,pepperfarms.in,Agriculture,
Agrix,2021-11-29,263311.0,Angel,https://www.linkedin.com/company/agrixagrotech/,www.agrixagro.com/,Agriculture,
Black Eye Technologies,2022-09-05,1000000.0,Series A,https://www.linkedin.com/company/black-eye-technologies,www.blackeyetech.in,Agriculture,
Organic Kitchen,2022-09-28,5000000.0,Angel,https://www.linkedin.com/company/organickitchen,www.okindia.com,Agriculture,
Raiyath,2024-01-05,250000.0,Seed,https://www.linkedin.com/company/unified-harvest,www.raiyath.com,Agriculture,
Samhitha,2021-12-01,1500000.0,Seed,https://www.linkedin.com/company/samhitha-crop-care-clinic,samhitha.ag,Agriculture,
GreenSat Innovation Labs,2022-04-22,105000.0,Seed,https://www.linkedin.com/company/greensat-innovation-labs,www.greensat.in/,Agriculture,
Fyllow,2023-12-10,2100000.0,Seed,,fyllow.co,Agriculture,
Innoterra,2023-04-20,6300000.0,Grant,https://www.linkedin.com/company/innoterra/,www.innoterra.com/,Agriculture,
AgriVijay,2023-05-17,30452.0,Seed,https://www.linkedin.com/company/agrivijay,www.agrivijay.com,Agriculture,
AgriFi,2023-05-03,100000.0,Seed,https://www.linkedin.com/company/agri-fi,www.agrifi.in,Agriculture,
FaunaTech,2023-05-03,100000.0,Seed,https://www.linkedin.com/company/faunatech,www.faunatechsolutions.com/,Agriculture,
IMET ELITE,2024-12-15,5000000.0,Pre-Seed,https://in.linkedin.com/company/imet-eliteindia,www.gov-ieg.com,Agriculture,
Krishika,2021-05-07,200000.0,Seed,https://www.linkedin.com/company/sacredriveragri/,www.krishikaindia.com,Agriculture,
AgroSplash,2021-04-15,500000.0,Grant,https://www.linkedin.com/company/agrosplash/,www.agrosplash.com/,Agriculture,
OriginKonnect,2022-06-14,25600.0,Seed,https://www.linkedin.com/company/originkonnnect/,originkonnect.in/,Agriculture,
Dailygurus,2023-06-13,5000000.0,Seed,https://www.linkedin.com/company/dailygurus,www.dailygurus.com,Agriculture,
Pwip,2021-01-01,5000000.0,Pre-Seed,https://www.linkedin.com/company/pwip,pwip.co,Agriculture,
Agrictools,2024-01-01,5000000.0,Pre-Seed,https://www.linkedin.com/company/agrictools-india/,www.agrictools.com/,Agriculture,
Magnus Farm Fresh,2024-10-15,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/magnus-farm-fresh-llp,magnusfarm.com,Agriculture,
TailBlaze,2024-08-23,5000000.0,Seed,https://www.linkedin.com/company/tailblaze,tailblaze.in,Agriculture,
Ekosight Technologies,2022-07-25,5000000.0,Undisclosed,https://www.linkedin.com/company/ekosight/,www.ekosight.com/,Agriculture,
BioVeda,2022-12-27,5000000.0,Seed,https://www.linkedin.com/company/bioveda-agro-ventures-pvt-ltd/,www.biovedaagroventures.com/,Agriculture,
Advick AgVenture,2024-06-28,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/advick-agventure/?originalSubdomain=in,advick.space,Agriculture,
Kissan Pro,2021-10-05,5000000.0,Seed,https://www.linkedin.com/company/kissan-pro/,www.kissanpro.com/,Agriculture,
Kuddle,2023-01-01,5000000.0,Seed,https://www.linkedin.com/company/kuddle-pet/,kuddle.pet/,Agriculture,
Ouranos Robotics,2022-01-01,5000000.0,Seed,https://www.linkedin.com/company/ouranosrobotics/,ouranosrobotics.com/,Agriculture,
Swadha Agri Private Limited,2024-07-01,5000000.0,Seed,,swadhaagri.com,Agriculture,
FarmOR,2023-06-02,5000000.0,Pre-Seed,https://www.linkedin.com/company/farmor-ag,farmor.ag,Agriculture,
Krishigati,2022-01-01,5000000.0,Seed,https://linkedin.com/company/krishigati,krishigati.com,Agriculture,
Helicrofter,2020-12-23,5000000.0,Pre-Seed,https://www.linkedin.com/company/helicrofter,helicrofter.com/,Agriculture,
Recyteq,2022-03-31,5000000.0,Non-equity Assistance,https://in.linkedin.com/company/recyteq,recyteq.com/,Agriculture,
Tractor Seva,2024-07-01,5000000.0,Seed,https://www.linkedin.com/company/tractor-seva/,www.tractorseva.com/,Agriculture,
E Sandhai,2023-01-28,5000000.0,Seed,https://www.linkedin.com/company/e-sandhai-private-limited/,esandhai.in/,Agriculture,
Farmers Family,2021-07-26,5000000.0,Seed,https://www.linkedin.com/company/farmers-family/,www.farmersfamily.in/,Agriculture,
PlantMe,2021-10-06,5000000.0,Seed,https://www.linkedin.com/company/plantme-agro-solution-pvt-ltd/,plantmeagro.com/,Agriculture,
GreenSupply,2024-10-14,5000000.0,Seed,https://www.linkedin.com/company/greensupplyagro/,www.greensupply.co.in/,Agriculture,
Gaugau,2022-01-01,5000000.0,Seed,https://www.linkedin.com/company/gaugau/,,Agriculture,
Harvest Global,2022-01-01,5000000.0,Pre-Seed,https://www.linkedin.com/company/harvest-global-ssp-ltd/,www.hgsystems.in/,Agriculture,
LCB fertilizers,2022-01-01,5000000.0,Pre-Seed,https://www.linkedin.com/company/lcbfertilizers/,www.lcbfertilizers.com/,Agriculture,
Food Square,2024-05-08,5000000.0,Angel,https://www.linkedin.com/company/food-square-india/?originalSubdomain=in,foodsquare.co.in/,Agriculture,
Farm Prosperity Solutions,2022-01-01,5000000.0,Seed,https://www.linkedin.com/company/farm-prosperity-solutions/,www.farmprosperity.com/,Agriculture,
Krishikan,2022-01-01,5000000.0,Seed,https://in.linkedin.com/company/krishikan-krishikan-private-limited,krishikan.com/,Agriculture,
Winwal Agro International,2021-01-01,5000000.0,Seed,https://www.linkedin.com/company/winwal-agro-international-pvt-ltd/,www.winwalinternational.com,Agriculture,
Hillagri,2022-01-01,5000000.0,Seed,https://www.linkedin.com/company/balh-valley-agritech-private-limited/,www.hillagri.com/,Agriculture,
Bellplus Media,2022-01-01,5000000.0,Seed,https://www.linkedin.com/company/bellplusmedia/,bellplusmedia.com/,Advertising,
Bellplus Media,2022-01-01,5000000.0,Seed,https://www.linkedin.com/company/bellplusmedia/,bellplusmedia.com/,Advertising,
AdKrity,2023-01-01,5000000.0,Seed,https://www.linkedin.com/company/adkrity/,adkrity.com/,Advertising,
Parcham Classes,,5000000.0,-,https://www.linkedin.com/company/parcham-classes,parchamclasses.in,Mobile App,
Encodedots Technolabs,,5000000.0,Unknown,https://www.linkedin.com/company/encodedots/,encodedots.com,Mobile App,
Brinjo,,5000000.0,Unknown,https://www.linkedin.com/company/heybrinjo,brinjo.com,Mobile App,
Acelucid Technologies,,5000000.0,Unknown,https://www.linkedin.com/company/acelucid,www.acelucid.com,Mobile App,
Softrate Technologies,,5000000.0,Unknown,https://www.linkedin.com/in/company/softrate,softrateglobal.com/,Mobile App,
Juvarya,,5000000.0,Unknown,https://www.linkedin.com/company/juvayra-technologies-pvt-ltd/,www.juvarya.com,Mobile App,
IQSetters LLP,,5000000.0,Unknown,https://www.linkedin.com/company/iq-setters12,www.iqsetters.com,Mobile App,
Tribute Technologies,,5000000.0,Unknown,,www.tributetechno.com,Mobile App,
Techne AI,,5000000.0,Unknown,https://www.linkedin.com/company/techne-ai-pvt-ltd,techneai.com,Mobile App,
Code24x7,,5000000.0,Unknown,https://www.linkedin.com/company/code24x7/,www.code24x7.com,Mobile App,
Okoders Technologies,,5000000.0,Unknown,https://www.linkedin.com/company/okoderstech,www.okoders.com,Mobile App,
Rusé,,5000000.0,Unknown,https://www.linkedin.com/company/rusesmarthome,www.rusehome.com,Mobile App,
MIKO Software Services LLP,,5000000.0,Unknown,https://www.linkedin.com/company/miko-software-services-llp,www.mikosoftwareservices.com,Mobile App,
Technovisors,,5000000.0,Unknown,https://www.linkedin.com/company/technovisors,technovisors.com,Mobile App,
Webiz Square,,5000000.0,Unknown,https://www.linkedin.com/company/webiz-square/,webizsquare.com,Mobile App,
Codage Habitation,,5000000.0,Unknown,https://www.linkedin.com/company/codage-habitation,codagehabitation.com,Mobile App,
Digital Auxilio Technologies,,5000000.0,Unknown,https://www.linkedin.com/company/digiauxilio/,www.digiauxilio.com/,Mobile App,
Skyllect,,5000000.0,Unknown,https://www.linkedin.com/company/skyllect/,skyllect.com,Mobile App,
Techsteck Solutions,,5000000.0,Unknown,https://www.linkedin.com/company/techsteck,techsteck.com,Mobile App,
Webshot,,5000000.0,Unknown,https://www.linkedin.com/company/webshot-in/,webshot.in/,Mobile App,
Mariox Software,,5000000.0,Unknown,https://www.linkedin.com/company/marioxsoftwares/,www.marioxsoftware.com,Mobile App,
Vaarta - Where India Talks,,5000000.0,Unknown,https://www.linkedin.com/company/vaarta,www.vaarta.com/,Mobile App,
Verticle Global Tech Private Limited,,5000000.0,Unknown,https://www.linkedin.com/company/90913457/admin/,www.verticleglobal.io/,Mobile App,
Victrix Systems,,5000000.0,Unknown,https://www.linkedin.com/company/victrixsystems/,victrixsystems.com/,Mobile App,
Cipher Square Technologies,,5000000.0,Unknown,https://www.linkedin.com/company/cipher-square-technologies,www.ciphersquare.in,Mobile App,
SiteRecast,,5000000.0,Unknown,https://www.linkedin.com/company/siterecast,siterecast.com,Mobile App,
Keshav Technology,,5000000.0,Unknown,https://www.linkedin.com/company/keshavtechnology,keshavtechnology.com/,Mobile App,
Visudh Ajivam,,5000000.0,Unknown,https://www.linkedin.com/company/visudh-ajivam-pvt-ltd/,www.visudhajivam.in/home,Mobile App,
Pixelfly Innovations,,5000000.0,Unknown,https://www.linkedin.com/company/pixelflyinnovations,thepixelfly.com,Mobile App,
Cybonetic Technologies,,5000000.0,Unknown,https://www.linkedin.com/company/cybonetic-technologies,www.cybonetic.com,Mobile App,
Thinker Technology,,5000000.0,Unknown,,thinker-technology.com,Mobile App,
Apric,,5000000.0,Unknown,https://www.linkedin.com/company/aprichq,apric.in,Mobile App,
CodeAlpha Infotech,,5000000.0,Unknown,https://www.linkedin.com/company/codealpha-infotech,www.codealphainfotech.com,Mobile App,
Cloudstier Solutions,,5000000.0,Unknown,https://www.linkedin.com/company/cloudstier-solutions/,www.cloudstier.com,Mobile App,
Elpisverse,,5000000.0,Unknown,https://linkedin.com/company/elpisvers,elpisverse.com,Mobile App,
AvalonTribe Infotech,,5000000.0,Unknown,https://www.linkedin.com/company/avalontribe-infotech,avalontribe.com,Mobile App,
WBC Group,,5000000.0,Unknown,https://www.linkedin.com/company/w-business-c15,www.workonic.in,Mobile App,
Starz Ventures,,5000000.0,Unknown,https://www.linkedin.com/company/starzventures,starzventures.in,Mobile App,
Nexonweb,,5000000.0,Unknown,https://www.linkedin.com/company/nexonweb,www.nexonweb.com,Mobile App,
Tragofone,,5000000.0,Unknown,https://www.linkedin.com/company/tragofone/,tragofone.com,Mobile App,
Wellfie,,5000000.0,Unknown,https://www.linkedin.com/company/bwell-health-pvt-ltd,wellfie.in,Mobile App,
TechMapperz,,5000000.0,Unknown,https://www.linkedin.com/company/techmapperz-llp,www.techmapperz.com,Mobile App,
NIT Solution,,5000000.0,Unknown,https://www.linkedin.com/company/nit-solution-pvt-ltd,www.nitsolution.in,Mobile App,
BrainCave Software Private Limited,,5000000.0,Unknown,https://www.linkedin.com/company/brain-cave/mycompany,braincavesoft.com/,Mobile App,
Gencue,,5000000.0,Unknown,https://www.linkedin.com/company/gencue/,gencue.com,Mobile App,
Axe,,5000000.0,Unknown,https://www.linkedin.com/company/axe-in/mycompany/?viewAsMember=true,theaxe.in/,Mobile App,
Vsple Technologies Private Limited,,5000000.0,Unknown,https://www.linkedin.com/company/vsple-technologies/,vsple.com/,Mobile App,
Sciqus Infotech,,5000000.0,Unknown,https://www.linkedin.com/company/sciqus-infotech,sciqus.com,Mobile App,
Sort String Solutions,,5000000.0,Unknown,https://www.linkedin.com/company/sortstring-solutions,sortstring.com,Mobile App,
Zora Developers,,5000000.0,Unknown,https://linkedin.com/company/zoradevelopers,zoradevelopers.com/,Mobile App,
DevBee IT Solutions International,,5000000.0,Unknown,https://www.linkedin.com/company/devbeeit,www.devbeeit.com,Mobile App,
Work4You,,5000000.0,Unknown,https://www.linkedin.com/company/work4youtechnologies,work4youtechnologies.com,Mobile App,
Heterize Infotech,,5000000.0,Unknown,https://www.linkedin.com/company/heterize-infotech-private-limited,heterizeinfotech.com,Mobile App,
Observance Solutions,,5000000.0,Unknown,https://www.linkedin.com/company/observance-solutions,observancegroup.com,Mobile App,
GOHASHINCLUDE,,5000000.0,Unknown,https://www.linkedin.com/company/gohashinclude-pvt-ltd,gohashinclude.com,Mobile App,
SEPIA,,5000000.0,Unknown,https://www.linkedin.com/company/sepia-innovations,sepiainnovations.com,Mobile App,
The JavaScript Shop,,5000000.0,Unknown,https://www.linkedin.com/company/the-javascript-shop,thejavascriptshop.com,Mobile App,
Ensetu,,5000000.0,Unknown,https://www.linkedin.com/company/ensetu,ensetu.com,Mobile App,
Atharvivan Tech,,5000000.0,Unknown,https://linkedin.com/company/atharvivan-technology,atharvivantech.com,Mobile App,
Redintek,,5000000.0,Unknown,https://www.linkedin.com/company/redintek-pvt-ltd,www.redintek.com,Mobile App,
Cincyr Tech,,5000000.0,Unknown,https://www.linkedin.com/company/cincyrtech/,cincyrtech.com,Mobile App,
Smac-X Inno Labs,,5000000.0,Unknown,http://www.linkedin.com/company/smac-x-inno-labs-private-limited,www.smac-x.com,Mobile App,
Actual Pixel,,5000000.0,Unknown,https://www.linkedin.com/company/actual-pixel-llp,actualpixel.in,Mobile App,
Redspeck Solutions,,5000000.0,Unknown,https://www.linkedin.com/company/redspeck-solutions-pvtltd/,www.redspeck.in,Mobile App,
Info Stans,,5000000.0,Unknown,https://www.linkedin.com/company/info-stans/https://twitter.com/info_Stans,infostans.com/,Mobile App,
Jeevisoft,,5000000.0,Unknown,https://www.linkedin.com/company/jeevisoft/,www.jeevisoft.com,Mobile App,
Appadore,,5000000.0,Unknown,https://www.linkedin.com/company/appadore/,www.appadore.com,Mobile App,
Fitqii,,5000000.0,Unknown,https://www.linkedin.com/company/fitqii/,fitqii.com,Mobile App,
WaterApp,,5000000.0,Unknown,https://www.linkedin.com/company/waterapp,waterapp.in,Mobile App,
Rupas Consultancy,,5000000.0,Unknown,https://www.linkedin.com/company/rupas-consultancy-private-limited/,www.rupasconsultancy.com,Mobile App,
Datalekt,,5000000.0,Unknown,https://linkedin.com/company/datalekt,datalekt.com,Mobile App,
Aceen Ad Creations,,5000000.0,Unknown,https://www.linkedin.com/company/aceen-ad-creations-private-limited,www.aceen.co.in,Mobile App,
Shakti WebSolutions,,5000000.0,Unknown,https://www.linkedin.com/company/shakti-websolutions,www.shaktiwebsolutions.com,Mobile App,
Parcham Classes,,5000000.0,Unknown,https://www.linkedin.com/company/parcham-classes,parchamclasses.in,Mobile App,
Apollo 24/7,,5000000.0,Unknown,https://www.linkedin.com/company/apollo247,https://www.apollo247.com/,Mobile App,
Plateron,,5000000.0,Unknown,https://www.linkedin.com/company/plateron,https://www.plateron.com/,Mobile App,
Infotact Solutions,,5000000.0,Unknown,https://www.linkedin.com/company/infotact-solutions/,https://infotact.in/,Mobile App,
Kodehash,,5000000.0,Unknown,https://www.linkedin.com/company/kodehash/,https://www.kodehash.com/,Mobile App,
A1Apps,,5000000.0,Unknown,https://www.linkedin.com/company/a1apps-co,https://www.a1apps.co/,Mobile App,
BridgeFix Technology,,5000000.0,Unknown,https://www.linkedin.com/company/bridgefix,http://www.bridgefix.co/,Mobile App,
Bharat Mudra,,5000000.0,Unknown,https://www.linkedin.com/company/bharat-mudra,http://bharatmudra.in/,Mobile App,
UniApply,,5000000.0,Unknown,https://www.linkedin.com/company/uniapplyindia/,https://www.uniapply.com/,Mobile App,
BeBetta,,5000000.0,Unknown,https://www.linkedin.com/company/bebetta,https://www.bebetta.in/,Mobile App,
Tat D,,5000000.0,Unknown,https://www.linkedin.com/company/tatd-in/about/,https://www.tatd.in/,Mobile App,
AK Technolabs,,5000000.0,Unknown,https://www.linkedin.com/company/ak-technolabs/,https://www.aktechnolabs.com/,Mobile App,
Credo Health,,5000000.0,Unknown,https://www.linkedin.com/company/credo-health-services-pvt-ltd/,https://www.credo.health/,Mobile App,
Divine Talk,,5000000.0,Unknown,https://www.linkedin.com/company/divinetalk/,https://divinetalk.in/,Mobile App,
Hranker,,5000000.0,Unknown,https://www.linkedin.com/company/hranker,https://www.hranker.com/,Mobile App,
Ninja Global,,5000000.0,Unknown,https://www.linkedin.com/showcase/ninja-global-trade?originalSubdomain=in,https://ninja-global.com/,Mobile App,
Sahal Softech,,5000000.0,Unknown,https://www.linkedin.com/company/sahal-softech,https://www.sahalsoftech.com/,Mobile App,
